"product_line_id","name","brand","model"
"1","PRJ","BenQ","TH530"
"1","PRJ","BenQ","MS506"
"1","PRJ","BenQ","MX507"
"1","PRJ","BenQ","MS630ST"
"1","PRJ","BenQ","MX631ST"
"1","PRJ","BenQ","MW632ST"
"1","PRJ","BenQ","MH684"
"1","PRJ","BenQ","MH741"
"1","PRJ","BenQ","W3000"
"1","PRJ","BenQ","MS527"
"1","PRJ","BenQ","MX528"
"1","PRJ","BenQ","MW529"
"1","PRJ","BenQ","MH741"
"1","PRJ","BenQ","MH856UST"
"1","PRJ","BenQ","MS524"
"1","PRJ","BenQ","MS527"
"1","PRJ","BenQ","MW632ST"
"1","PRJ","BenQ","MW705"
"1","PRJ","BenQ","W1070+"
"1","PRJ","BenQ","W1080ST+"
"1","PRJ","BenQ","WDC10"
"1","PRJ","BenQ","MW824ST"
"1","PRJ","BenQ","HT1085ST"
"1","PRJ","BenQ","MS630ST"
"1","PRJ","BenQ","MX822ST"
"1","PRJ","BenQ","SX912"
"1","PRJ","BenQ","TH683"
"1","PRJ","BenQ","MH750"
"2","LCD","BenQ","GW2765HT"
"2","LCD","BenQ","GW2255"
"2","LCD","BenQ","BL2710PT"
"5","ESD","BenQ ZOWIE","XL2411"
"2","LCD","BenQ","GW2470H"
"2","LCD","BenQ","GL955A"
"2","LCD","BenQ","VW2235H"
"3","GGP","BenQ ZOWIE","ZA11"
"2","LCD","BenQ","EX3200R"
"2","LCD","BenQ","BL2706HT"
"2","LCD","BenQ","GL2250M"
"2","LCD","BenQ","EW2740L"
"2","LCD","BenQ","GL2070"
"2","LCD","BenQ","EW3270ZL"
"2","LCD","BenQ","BL2205PT"
"2","LCD","BenQ","GW2270"
"2","LCD","BenQ","GL955A"
"2","LCD","BenQ","BL2700HT"
"2","LCD","BenQ","GW2760HM"
"2","LCD","BenQ","BL702A"
"2","LCD","BenQ","BL912"
"2","LCD","BenQ","GW2470H"
"2","LCD","BenQ","EW2440L"
"2","LCD","BenQ","EW2740L"
"2","LCD","BenQ","BL2411PT"
"3","GGP","BenQ ZOWIE","ZA11"
"2","LCD","BenQ","GW2870H"
"2","LCD","BenQ","GL2450HT"
"2","LCD","BenQ","BL2211TM"
"2","LCD","BenQ","GW2270HM"
"2","LCD","BenQ","GW2470HM"
"5","ESD","BenQ ZOWIE","RL2755"
"3","GGP","BenQ ZOWIE","ZOWIE VITAL"
"2","LCD","BenQ","GL2450E"
"2","LCD","BenQ","EX3200R"
"2","LCD","BenQ","BL2423PT"
"2","LCD","BenQ","EW3270ZL"
"2","LCD","BenQ","GL2023A"
"2","LCD","BenQ","BL2706HT"
"2","LCD","BenQ","BL2405PT"
"2","LCD","BenQ","GW2470H"
"2","LCD","BenQ","GL2760HE"
"2","LCD","BenQ","GL2760H"
"5","ESD","BenQ ZOWIE","RL2460HT"
"2","LCD","BenQ","GW2760HS"
"2","LCD","BenQ","GW2270"
"5","ESD","BenQ ZOWIE","XL2411"
"5","ESD","BenQ","XL2720Z"
"2","LCD","BenQ","GW2760HM"
"2","LCD","BenQ","GW2870H"
"2","LCD","BenQ","BL702A"
"2","LCD","BenQ","GW2470HM"
"2","LCD","BenQ","GW2270HM"
"2","LCD","BenQ","BL2411PT"
"2","LCD","BenQ","EW2740L"
"2","LCD","BenQ","BL2205PT"
"2","LCD","BenQ","GL2450TC"
"2","LCD","BenQ","GL2250M"
"2","LCD","BenQ","VW2235H"
"2","LCD","BenQ","GW2406Z"
"2","LCD","BenQ","GL2450"
"2","LCD","BenQ","GL2023A"
"2","LCD","BenQ","BL2700HT"
"2","LCD","BenQ","EX3200R"
"3","GGP","BenQ ZOWIE","G-SR"
"3","GGP","BenQ ZOWIE","ZOWIE VITAL"
"2","LCD","BenQ","GW2760HS"
"5","ESD","BenQ ZOWIE","XL2411"
"2","LCD","BenQ","VW2235H"
"5","ESD","BenQ","XL2720Z"
"5","ESD","BenQ","RL2460HT"
"2","LCD","BenQ","GL2450"
"2","LCD","BenQ","EW2740L"
"2","LCD","BenQ","GL2760H"
"2","LCD","BenQ","BL2420Z"
"2","LCD","BenQ","EW2440L"
"2","LCD","BenQ","BL2700HT"
"2","LCD","BenQ","BL702A"
"2","LCD","BenQ","GW2406Z"
"2","LCD","BenQ","BL2411PT"
"5","ESD","BenQ ZOWIE","RL2755"
"2","LCD","BenQ","GW2760HM"
"2","LCD","BenQ","GL2450H"
"2","LCD","BenQ","BL912"
"2","LCD","BenQ","GW2470HM"
"2","LCD","BenQ","GL2250M"
"2","LCD","BenQ","GL2023A"
"2","LCD","BenQ","GW2270HM"
"2","LCD","BenQ","BL2211M"
"2","LCD","BenQ","BL2405HT"
"2","LCD","BenQ","EX3200R"
"2","LCD","BenQ","GW2450HM"
"2","LCD","BenQ","GL955A"
"2","LCD","BenQ","GL2450E"
"2","LCD","BenQ","GL2450HE"
"2","LCD","BenQ","BL2710PT"
"5","ESD","BenQ ZOWIE","XL2430 -B"
"2","LCD","BenQ","GL2460HM"
"2","LCD","BenQ","GW2470H"
"2","LCD","BenQ","GL2760H"
"2","LCD","BenQ","GW2270HM"
"2","LCD","BenQ","GW2270"
"2","LCD","BenQ","GL2760HE"
"2","LCD","BenQ","VW2235H"
"5","ESD","BenQ ZOWIE","XL2411"
"5","ESD","BenQ","RL2460HT"
"2","LCD","BenQ","GW2455H"
"5","ESD","BenQ","XL2720Z"
"2","LCD","BenQ","GW2870H"
"2","LCD","BenQ","GW2406Z"
"2","LCD","BenQ","BL702A"
"2","LCD","BenQ","GL955A"
"2","LCD","BenQ","GL2450HE"
"2","LCD","BenQ","VW2430H"
"2","LCD","BenQ","GW2760HM"
"2","LCD","BenQ","BL2205PT"
"2","LCD","BenQ","GW2760HS"
"2","LCD","BenQ","BL2700HT"
"2","LCD","BenQ","GW2765HE"
"5","ESD","BenQ ZOWIE","RL2755"
"2","LCD","BenQ","BL2411PT"
"2","LCD","BenQ","GW2470HM"
"2","LCD","BenQ","BL912"
"2","LCD","BenQ","EW2740L"
"2","LCD","BenQ","EX3200R"
"2","LCD","BenQ","GL2250M"
"2","LCD","BenQ","DL2215"
"2","LCD","BenQ","GW2470HE"
"2","LCD","BenQ","BL2211TM"
"2","LCD","BenQ","BL2405HT"
"2","LCD","BenQ","BL2423PT"
"2","LCD","BenQ","EW3270ZL"
"2","LCD","BenQ","GL2450"
"2","LCD","BenQ","GL2450E"
"2","LCD","BenQ","BL2211M"
"2","LCD","BenQ","BL2420Z"
"2","LCD","BenQ","GL2450TC"
"2","LCD","BenQ","BL2405PT"
"2","LCD","BenQ","BL2706HT"
"3","GGP","BenQ ZOWIE","G-SR"
"3","GGP","BenQ ZOWIE","ZOWIE VITAL"
"2","LCD","BenQ","GW2255HM"
"2","LCD","BenQ","GW2265"
"2","LCD","BenQ","GL2023A"
"2","LCD","BenQ","GW2765HT"
"2","LCD","BenQ","GW2270"
"2","LCD","BenQ","GW2270HM"
"5","ESD","BenQ","XL2420G"
"2","LCD","BenQ","BL912"
"3","GGP","BenQ ZOWIE","ZOWIE FK1+"
"3","GGP","BenQ ZOWIE","ZOWIE VITAL"
"2","LCD","BenQ","GW2470H"
"2","LCD","BenQ","BL2410PT"
"5","ESD","BenQ ZOWIE","XL2430"
"2","LCD","BenQ","GW2280"
"2","LCD","BenQ","GW2760HM"
"2","LCD","BenQ","GL2450"
"2","LCD","BenQ","BL2710PT"
"2","LCD","BenQ","PG2401PT"
"5","ESD","BenQ","XL2420Z"
"5","ESD","BenQ ZOWIE","RL2455"
"5","ESD","BenQ ZOWIE","RL2460"
"2","LCD","BenQ","PD2700Q"
"3","GGP","BenQ ZOWIE","ZA11"
"3","GGP","BenQ ZOWIE","CAMADE"
"3","GGP","BenQ ZOWIE","EC1-A"
"3","GGP","BenQ ZOWIE","G-SR"
"3","GGP","BenQ ZOWIE","FK2"
"3","GGP","BenQ ZOWIE","P-SR"
"3","GGP","BenQ ZOWIE","ZA13"
"3","GGP","BenQ ZOWIE","PTF-X"
"3","GGP","BenQ ZOWIE","FK1"
"3","GGP","BenQ ZOWIE","GTF-X"
"1","PRJ","BenQ","TH670"
"1","PRJ","BenQ","W2000"
"1","PRJ","BenQ","W2000"
"1","PRJ","BenQ","W2000"
"1","PRJ","BenQ","W2000w"
"1","PRJ","BenQ","TH682ST"
"1","PRJ","BenQ","SW921"
"1","PRJ","BenQ","SU922"
"1","PRJ","BenQ","MH741"
"1","PRJ","BenQ","TH683"
"1","PRJ","BenQ","MS527"
"1","PRJ","BenQ","MX528"
"1","PRJ","BenQ","MW529"
"1","PRJ","BenQ","TW529"
"1","PRJ","BenQ","MH530"
"1","PRJ","BenQ","TH530"
"1","PRJ","BenQ","W1210ST"
"1","PRJ","BenQ","W1090"
"1","PRJ","BenQ","W2000"
"1","PRJ","BenQ","W2000w"
"1","PRJ","BenQ","W2000"
"1","PRJ","BenQ","i500"
"1","PRJ","BenQ","W1210ST"
"6","ADO","BenQ","Trevolo S - White"
"6","ADO","BenQ","Trevolo S - Black"
"1","PRJ","BenQ","GS1"
"4","WTG","BenQ","WiT Blue"
"4","WTG","BenQ","WiT Lamp Floor Stand"
"4","WTG","BenQ","WiT Lamp Table Clamp"
"2","LCD","BenQ","EW3270ZL"
"2","LCD","BenQ","BL2405HT"
"2","LCD","BenQ","BL2405PT"
"2","LCD","BenQ","BL2423PT"
"2","LCD","BenQ","BL2706HT"
"2","LCD","BenQ","BL2711U"
"2","LCD","BenQ","GC2870H"
"2","LCD","BenQ","PD3200Q"
"2","LCD","BenQ","VZ2770H"
"2","LCD","BenQ","BL2420Z"
"2","LCD","BenQ","BL3200PT"
"2","LCD","BenQ","PD2700Q"
"2","LCD","BenQ","PD3200Q"
"1","PRJ","BenQ","TH683"
"1","PRJ","BenQ","W1090"
"1","PRJ","BenQ","W1210ST"
"1","PRJ","BenQ","TH683"
"1","PRJ","BenQ","W1090"
"5","ESD","BenQ ZOWIE","XL2735"
"2","LCD","BenQ","EW2775ZH"
"2","LCD","BenQ","EW3270ZL"
"2","LCD","BenQ","EW2770QZ"
"2","LCD","BenQ","GL2706PQ"
"2","LCD","BenQ","PD2710QC"
"2","LCD","BenQ","PD2710QC"
"2","LCD","BenQ","PD2710QC"
"2","LCD","BenQ","GL2070"
"2","LCD","BenQ","PV3200PT"
"5","ESD","BenQ ZOWIE","XL2546"
"2","LCD","BenQ","EW2775ZH"
"2","LCD","BenQ","EW2770QZ"
"2","LCD","BenQ","EW2770QZ"
"2","LCD","BenQ","EW2770QZ"
"2","LCD","BenQ","EW2770QZ"
"2","LCD","BenQ","EW2770QZ"
"2","LCD","BenQ","SW2700PT"
"2","LCD","BenQ","BL2420PT"
"2","LCD","BenQ","PD3200Q"
"2","LCD","BenQ","EX3200R"
"2","LCD","BenQ","PD2710QC"
"2","LCD","BenQ","PD2710QC"
"2","LCD","BenQ","PD2710QC"
"2","LCD","BenQ","GC2870H"
"2","LCD","BenQ","GL2460HM"
"2","LCD","BenQ","GW2270HM"
"5","ESD","BenQ","XL2411P"
"5","ESD","BenQ ZOWIE","RL2455"
"2","LCD","BenQ","SW2700PT"
"2","LCD","BenQ","GW2765HT"
"2","LCD","BenQ","BL2711U"
"2","LCD","BenQ","PD3200Q"
"2","LCD","BenQ","XR3501"
"5","ESD","BenQ ZOWIE","XL2735"
"5","ESD","BenQ ZOWIE","XL2540"
"2","LCD","BenQ","PV270"
"1","PRJ","BenQ","i500"
"1","PRJ","BenQ","GS1"
"1","PRJ","BenQ","MS521P"
"1","PRJ","BenQ","GS1"
"1","PRJ","BenQ","GS1"
"1","PRJ","BenQ","MH530FHD"
"1","PRJ","BenQ","HT2050"
"1","PRJ","BenQ","TH670"
"1","PRJ","BenQ","MS524A"
"1","PRJ","BenQ","HT2150ST"
"1","PRJ","BenQ","MS527E"
"1","PRJ","BenQ","MW727"
"1","PRJ","BenQ","MX570"
"1","PRJ","BenQ","HT3050"
"1","PRJ","BenQ","MX525A"
"1","PRJ","BenQ","MW824ST"
"1","PRJ","BenQ","HT1075"
"1","PRJ","BenQ","MW723"
"1","PRJ","BenQ","HD4050"
"1","PRJ","BenQ","MW526A"
"1","PRJ","BenQ","CH100"
"1","PRJ","BenQ","MX528E"
"1","PRJ","BenQ","MX602"
"1","PRJ","BenQ","MS517H"
"1","PRJ","BenQ","MS502"
"1","PRJ","BenQ","MS502"
"1","PRJ","BenQ","MH741"
"1","PRJ","BenQ","HT1070"
"1","PRJ","BenQ","W2000w"
"2","LCD","BenQ","GW2450HM"
"5","ESD","BenQ ZOWIE","XL2411Z"
"2","LCD","BenQ","GW2470ML"
"2","LCD","BenQ","GL2070"
"2","LCD","BenQ","BL2411PT"
"2","LCD","BenQ","BL2710PT"
"2","LCD","BenQ","BL2711U"
"2","LCD","BenQ","BL3200PT"
"2","LCD","BenQ","BL3201PT"
"2","LCD","BenQ","BL702A"
"2","LCD","BenQ","BL912"
"2","LCD","BenQ","DL2020"
"2","LCD","BenQ","EW2440ZH"
"2","LCD","BenQ","EW2775ZH"
"2","LCD","BenQ","EX3200R"
"2","LCD","BenQ","GC2870H"
"2","LCD","BenQ","GL2023A"
"2","LCD","BenQ","GW2270"
"2","LCD","BenQ","GW2270H"
"2","LCD","BenQ","GW2270HM"
"2","LCD","BenQ","GW2406Z"
"2","LCD","BenQ","GW2470H"
"2","LCD","BenQ","GW2470HM"
"2","LCD","BenQ","GW2760HS"
"2","LCD","BenQ","GW2765HT"
"2","LCD","BenQ","PV270"
"2","LCD","BenQ","PV3200PT"
"5","ESD","BenQ ZOWIE","RL2455"
"5","ESD","BenQ ZOWIE","RL2755"
"2","LCD","BenQ","SW320"
"2","LCD","BenQ","VZ2350HM"
"5","ESD","BenQ","XL2411"
"5","ESD","BenQ","XL2430"
"5","ESD","BenQ","XL2540"
"5","ESD","BenQ","XL2720"
"5","ESD","BenQ","XL2730"
"5","ESD","BenQ","XL2730Z"
"5","ESD","BenQ","XL2735"
"2","LCD","BenQ","GC2870H"
"1","PRJ","BenQ","MH534"
"1","PRJ","BenQ","MW533"
"1","PRJ","BenQ","MS531"
"3","GGP","BenQ ZOWIE","ZA13"
"1","PRJ","BenQ","MP624"
"1","PRJ","BenQ","MX842UST"
"1","PRJ","BenQ","MW843UST"
"1","PRJ","BenQ","MS531"
"1","PRJ","BenQ","MW533"
"1","PRJ","BenQ","MX532"
"1","PRJ","BenQ","MX661"
"1","PRJ","BenQ","MS524AE"
"2","LCD","BenQ","BL2420PT"
"2","LCD","BenQ","SW2700PT"
"2","LCD","BenQ","PG2401PT"
"1","PRJ","BenQ","MX815ST"
"1","PRJ","BenQ","MH534"
"1","PRJ","BenQ","TW5333"
"1","PRJ","BenQ","MH534"
"2","LCD","Dell","S2716DG"
"2","LCD","Dell","S2716DG"
"2","LCD","Dell","S2716DG"
"2","LCD","BenQ","PV3200PT"
"1","PRJ","BenQ","SP840"
"2","LCD","BenQ","GL2450E"
"2","LCD","Dell","AW2518H"
"2","LCD","ASUS","PG258Q"
"2","LCD","Acer","XB252Q"
"2","LCD","ViewSonic","XG2530"
"2","LCD","AOC","AG251FZ"
"2","LCD","ViewSonic","XG2530"
"2","LCD","ViewSonic","XG2530"
"2","LCD","ViewSonic","XG2530"
"2","LCD","ViewSonic","XG2530"
"2","LCD","ViewSonic","XG2530"
"2","LCD","ASUS","PG258Q"
"2","LCD","ASUS","PG258Q"
"2","LCD","ViewSonic","XG2530"
"2","LCD","AOC","AG251FZ"
"2","LCD","AOC","AG251FZ"
"2","LCD","AOC","AG251FZ"
"2","LCD","AOC","AG251FZ"
"2","LCD","AOC","AG251FZ"
"2","LCD","AOC","AG251FZ"
"2","LCD","AOC","AG251FZ"
"2","LCD","BenQ","EW2770QZ"
"5","ESD","BenQ ZOWIE","XL2546"
"5","ESD","BenQ ZOWIE","XL2546"
"2","LCD","BenQ","PD2500Q"
"2","LCD","BenQ","PD2500Q"
"2","LCD","BenQ","PD2500Q"
"2","LCD","BenQ","PD2500Q"
"2","LCD","BenQ","PD2500Q"
"2","LCD","ASUS","PG258Q"
"2","LCD","ASUS","PG258Q"
"2","LCD","ASUS","PG258Q"
"2","LCD","ASUS","PG258Q"
"1","PRJ","EPSON","Epson Pro Cinema 6030UB"
"1","PRJ","EPSON","Epson Home Cinema 4000"
"1","PRJ","EPSON","Epson Home Cinema 3500"
"1","PRJ","EPSON","Epson Home Cinema 3000"
"1","PRJ","EPSON","Epson Home Cinema 2030"
"1","PRJ","Sony","Sony VPLHW65ES"
"1","PRJ","Sony","Sony VPLHW45ES 1080p"
"1","PRJ","Optoma","Optoma UHD60 4K"
"1","PRJ","Optoma","Optoma HD50 1080p"
"1","PRJ","Optoma","Optoma GT1080Darbee 1080p"
"2","LCD","ASUS","MX279H"
"2","LCD","ASUS","MX279H"
"2","LCD","ASUS","MX279H"
"2","LCD","ASUS","MX279H"
"1","PRJ","BenQ","W1350"
"1","PRJ","BenQ","MX532"
"3","GGP","BenQ ZOWIE","ZA13"
"3","GGP","BenQ Zowie","ZA13"
"3","GGP","BenQ ZOWIE","ZA13"
"5","ESD","BenQ ZOWIE","RL2455"
"2","LCD","BenQ","EW2750ZL"
"2","LCD","ASUS","MX239H"
"2","LCD","ASUS","MX239H"
"2","LCD","ASUS","MX259H"
"2","LCD","ASUS","MX259H"
"2","LCD","ASUS","MX27AQ"
"2","LCD","ASUS","MX27AQ"
"2","LCD","Samsung","32CF391"
"2","LCD","Samsung","32CF391"
"2","LCD","ASUS","MX34VQ"
"2","LCD","ASUS","MX34VQ"
"2","LCD","Samsung","34CF791"
"2","LCD","Samsung","34CF791"
"2","LCD","LG","34UC88-B"
"2","LCD","LG","34UC88-B"
"2","LCD","Dell","U2515H"
"2","LCD","Dell","U2515H"
"2","LCD","ASUS","PB278Q"
"2","LCD","Dell","U2717D"
"2","LCD","Dell","U2717D"
"2","LCD","Samsung","S27D850T"
"2","LCD","Samsung","S27D850T"
"2","LCD","EIZO","EV2780"
"2","LCD","EIZO","EV2780"
"2","LCD","ASUS","PA328Q"
"2","LCD","ASUS","PA328Q"
"2","LCD","Acer","H277HU"
"2","LCD","Acer","H277HU"
"2","LCD","Dell","UP2716D"
"2","LCD","Dell","UP2716D"
"2","LCD","NEC","PA322UHD-BK-2"
"2","LCD","NEC","PA322UHD-BK-2"
"2","LCD","Dell","UP3216Q"
"2","LCD","Dell","UP3216Q"
"2","LCD","HP","Z27x"
"2","LCD","HP","Z27x"
"2","LCD","EIZO","CG277"
"2","LCD","EIZO","CG277"
"2","LCD","EIZO","CG2730"
"2","LCD","EIZO","CG2730"
"2","LCD","ASUS","PA329Q"
"2","LCD","ASUS","PA329Q"
"2","LCD","ASUS","PG248Q"
"2","LCD","ASUS","PG248Q"
"2","LCD","ASUS","MG248Q"
"2","LCD","ASUS","MG248Q"
"2","LCD","Acer","XB240H"
"2","LCD","Acer","XB240H"
"2","LCD","Acer","XB240H"
"2","LCD","Acer","XF240H"
"2","LCD","Acer","XF240H"
"2","LCD","Acer","XF240H"
"2","LCD","Acer Predator","XB241H"
"2","LCD","Acer Predator","XB241H"
"2","LCD","Acer Predator","XB241H"
"2","LCD","ASUS","PG248Q"
"2","LCD","AOC","G2460PG"
"2","LCD","AOC","G2460PG"
"2","LCD","AOC","G2460PG"
"2","LCD","AOC","G2460PF"
"2","LCD","AOC","G2460PF"
"2","LCD","AOC","G2460PF"
"2","LCD","ViewSonic","XG2401"
"2","LCD","ViewSonic","XG2401"
"2","LCD","ViewSonic","XG2401"
"2","LCD","ASUS","PG258Q"
"2","LCD","Acer","XB252Q"
"2","LCD","Acer","XB252Q"
"2","LCD","Acer","XB272"
"2","LCD","Acer","XB272"
"2","LCD","ASUS","VX248H"
"2","LCD","ASUS","VX248H"
"2","LCD","ASUS","VG245H"
"2","LCD","ASUS","VG245H"
"2","LCD","ASUS","VG245H"
"2","LCD","ASUS","VP247H-P"
"2","LCD","ASUS","VS278Q"
"2","LCD","ASUS","VS278Q"
"2","LCD","ASUS","VG275Q"
"2","LCD","ASUS","VG275Q"
"2","LCD","BenQ","GW2480"
"2","LCD","BenQ","GW2480"
"2","LCD","BenQ","GW2780"
"2","LCD","BenQ","GW2780"
"2","LCD","BenQ","GL2460HM"
"2","LCD","BenQ","GL2460HM"
"2","LCD","BenQ","GL2480"
"2","LCD","BenQ","GL2450HM"
"2","LCD","BenQ","GW2480"
"2","LCD","BenQ","GW2780"
"2","LCD","BenQ","GW2760HL"
"2","LCD","BenQ","GL2460"
"2","LCD","BenQ","GL2460"
"2","LCD","BenQ","GW2470HL"
"2","LCD","BenQ","PD2500Q"
"2","LCD","BenQ","GW2455H"
"2","LCD","Dell","S2718D"
"2","LCD","Dell","S2718D"
"2","LCD","Dell","S2718D"
"1","PRJ","BenQ","MX815ST"
"1","PRJ","Optoma","HD142X"
"1","PRJ","Epson","EH-TW5350"
"1","PRJ","Optoma","HD27"
"1","PRJ","Optoma","GT1070Xe"
"1","PRJ","Optoma","GT1080e"
"1","PRJ","Acer","H5380BD"
"1","PRJ","Acer","H5382BD"
"2","LCD","ASUS","VG275Q"
"1","PRJ","BenQ","MS500+"
"2","LCD","BenQ","BL2710PT"
"2","LCD","BenQ","GL2580HM"
"2","LCD","BenQ","GL2580H"
"2","LCD","BenQ","GL2580H"
"2","LCD","BenQ","GL2580H"
"2","LCD","BenQ","GL2580H"
"2","LCD","BenQ","GL2580H"
"2","LCD","BenQ","GL2580HM"
"1","PRJ","Epson","2150"
"2","LCD","Dell","U2718Q"
"2","LCD","Dell","U2718Q"
"2","LCD","Dell","U2718Q"
"1","PRJ","BenQ","MW526AE"
"1","PRJ","EPSON","1060"
"1","PRJ","EPSON","660"
"1","PRJ","EPSON","2100"
"1","PRJ","EPSON","760HD"
"2","LCD","BenQ","GW2780"
"1","PRJ","BenQ","GS1"
"2","LCD","BenQ","GW2480"
"2","LCD","BenQ","GW2780"
"2","LCD","BenQ","GW2780"
"2","LCD","BenQ","PD2700Q"
"2","LCD","BenQ","GL2580HM"
"2","LCD","BenQ","GL2580HM"
"2","LCD","BenQ","GL2580HM"
"2","LCD","BenQ","EW2770QZ"
"2","LCD","BenQ","PD2710QC"
"2","LCD","BenQ","BL2423PT"
"2","LCD","BenQ","PD3200Q"
"2","LCD","BenQ","GW2480"
"2","LCD","BenQ","GW2780"
"2","LCD","BenQ","GW2470ML"
"2","LCD","BenQ","GW2480"
"2","LCD","Dell","UP2516D"
"2","LCD","BenQ","EW277HDR"
"3","GGP","BenQ ZOWIE","Celeritas II"
"3","GGP","BenQ ZOWIE","FK1 +"
"3","GGP","BenQ ZOWIE","EC2-A"
"3","GGP","BenQ ZOWIE","P-SR"
"1","PRJ","EPSON","3020"
"1","PRJ","EPSON","3020e"
"3","GGP","BenQ ZOWIE","P-SR"
"3","GGP","BenQ ZOWIE","G-SR-SE"
"3","GGP","BenQ ZOWIE","ZA13"
"3","GGP","BenQ ZOWIE","P-SR"
"3","GGP","BenQ ZOWIE","GTF-X"
"3","GGP","BenQ ZOWIE","P-SR"
"3","GGP","BenQ ZOWIE","EC2-A White"
"3","GGP","BenQ ZOWIE","ZA13"
"3","GGP","BenQ ZOWIE","P-SR"
"3","GGP","BenQ ZOWIE","GTF-X"
"3","GGP","BenQ ZOWIE","Celeritas II"
"3","GGP","BenQ ZOWIE","EC1-A White"
"3","GGP","BenQ ZOWIE","ZA11"
"3","GGP","BenQ ZOWIE","P-SR"
"3","GGP","BenQ ZOWIE","GTF-X"
"3","GGP","BenQ ZOWIE","CAMADE"
"3","GGP","BenQ ZOWIE","Celeritas II"
"3","GGP","BenQ ZOWIE","Celeritas II"
"3","GGP","BenQ ZOWIE","Celeritas II"
"3","GGP","BenQ ZOWIE","Celeritas II"
"3","GGP","BenQ ZOWIE","Celeritas II"
"3","GGP","BenQ ZOWIE","Celeritas II"
"3","GGP","BenQ ZOWIE","EC1-A"
"3","GGP","BenQ ZOWIE","EC2-A"
"3","GGP","BenQ ZOWIE","FK1"
"3","GGP","BenQ ZOWIE","FK1"
"3","GGP","BenQ ZOWIE","FK1 +"
"3","GGP","BenQ ZOWIE","FK2"
"3","GGP","BenQ ZOWIE","ZA11"
"3","GGP","BenQ ZOWIE","ZA12"
"3","GGP","BenQ ZOWIE","ZA13"
"3","GGP","BenQ ZOWIE","P-SR"
"3","GGP","BenQ ZOWIE","G-SR"
"3","GGP","BenQ ZOWIE","GTF-X"
"3","GGP","BenQ ZOWIE","ZOWIE VITAL"
"3","GGP","BenQ ZOWIE","CAMADE"
"3","GGP","BenQ ZOWIE","ZA12"
"3","GGP","BenQ ZOWIE","FK1 +"
"3","GGP","BenQ ZOWIE","EC1-A"
"3","GGP","BenQ ZOWIE","EC2-A"
"3","GGP","BenQ ZOWIE","FK1"
"3","GGP","BenQ ZOWIE","FK1"
"3","GGP","BenQ ZOWIE","FK1 +"
"3","GGP","BenQ ZOWIE","FK2"
"3","GGP","BenQ ZOWIE","ZA11"
"3","GGP","BenQ ZOWIE","ZA12"
"3","GGP","BenQ ZOWIE","ZA13"
"3","GGP","BenQ ZOWIE","P-SR"
"3","GGP","BenQ ZOWIE","G-SR"
"3","GGP","BenQ ZOWIE","PTF-X"
"3","GGP","BenQ ZOWIE","CAMADE"
"3","GGP","BenQ ZOWIE","Celeritas II"
"3","GGP","BenQ ZOWIE","EC2-A"
"3","GGP","BenQ ZOWIE","FK1"
"3","GGP","BenQ ZOWIE","ZOWIE VITAL"
"3","GGP","BenQ ZOWIE","Zowie Vital"
"1","PRJ","EPSON","HC 1040"
"1","PRJ","EPSON","HC 2045"
"2","LCD","Dell","P2416D"
"2","LCD","Dell","UP2716D"
"2","LCD","ASUS","PB328Q"
"5","ESD","BenQ ZOWIE","XL2546"
"2","LCD","BenQ","GW2470ML"
"5","ESD","BenQ ZOWIE","XL2420Z"
"1","PRJ","BenQ","MX704"
"1","PRJ","BenQ","MS531"
"1","PRJ","BenQ","MX532"
"1","PRJ","BenQ","MW533"
"1","PRJ","BenQ","W1210ST"
"1","PRJ","BenQ","W1050"
"2","LCD","ASUS","PB277Q"
"2","LCD","ASUS","PB287Q"
"5","ESD","BenQ ZOWIE","RL2455T"
"5","ESD","BenQ ZOWIE","RL2455T"
"5","ESD","BenQ ZOWIE","RL2455T"
"5","ESD","BenQ ZOWIE","RL2455T"
"5","ESD","BenQ ZOWIE","RL2455T"
"5","ESD","BenQ ZOWIE","RL2455T"
"5","ESD","BenQ ZOWIE","XL2536"
"5","ESD","BenQ ZOWIE","XL2536"
"5","ESD","BenQ ZOWIE","RL2755T"
"5","ESD","BenQ ZOWIE","RL2755T"
"5","ESD","BenQ ZOWIE","RL2755T"
"5","ESD","BenQ ZOWIE","RL2755T"
"2","LCD","BenQ","EX3501R"
"3","GGP","BenQ ZOWIE","G-SR SE"
"1","PRJ","BenQ","W1050"
"1","PRJ","BenQ","TH530"
"1","PRJ","BenQ","TH534"
"1","PRJ","BenQ","W1050"
"1","PRJ","BenQ","TH671ST"
"1","PRJ","BenQ","TH534"
"1","PRJ","BenQ","TH530"
"1","PRJ","BenQ","I500"
"1","PRJ","BenQ","GS1"
"1","PRJ","BenQ","TH671ST"
"1","PRJ","BenQ","TH534"
"1","PRJ","BenQ","I500"
"1","PRJ","BenQ","I500"
"1","PRJ","BenQ","W1050"
"1","PRJ","BenQ","TH671ST"
"1","PRJ","BenQ","TH534"
"1","PRJ","BenQ","W2000W"
"1","PRJ","BenQ","W1050"
"1","PRJ","BenQ","TH682ST"
"1","PRJ","BenQ","TH671ST"
"1","PRJ","BenQ","TH534"
"1","PRJ","BenQ","TH530"
"1","PRJ","BenQ","MW826ST"
"2","LCD","BenQ","GW2470HL"
"2","LCD","BenQ","GW2470HL"
"2","LCD","BenQ","GW2470HL"
